date	month	year	mld
2014-02-18	2	2014	49.072101593
2014-02-19	2	2014	49.2587966919
2014-02-20	2	2014	49.5704116821
2014-02-21	2	2014	50.1777954102
2014-02-22	2	2014	50.8565788269
2014-02-23	2	2014	51.3018417358
2014-02-24	2	2014	51.7564125061
2014-02-25	2	2014	51.9122695923
2014-02-26	2	2014	51.8506011963
2014-02-27	2	2014	51.479637146
2014-02-28	2	2014	51.0796203613
2014-03-01	3	2014	50.4068374634
2014-03-02	3	2014	49.9371871948
2014-03-03	3	2014	49.3918228149
2014-03-04	3	2014	49.0967330933
2014-03-05	3	2014	49.0847053528
2014-03-06	3	2014	49.3353462219
2014-03-07	3	2014	49.6824378967
2014-03-08	3	2014	19.085111618
2014-03-09	3	2014	28.7822875977
2014-03-10	3	2014	8.9382429123
2014-03-11	3	2014	22.1607341766
2014-03-12	3	2014	11.8066682816
2014-03-13	3	2014	7.1479701996
2014-03-14	3	2014	0
2014-03-15	3	2014	12.1904916763
2014-03-16	3	2014	13.2843990326
2014-03-17	3	2014	10.752409935
2014-03-18	3	2014	15.0249900818
2014-03-19	3	2014	16.3682727814
2014-03-20	3	2014	49.1112251282
2014-03-21	3	2014	49.423324585
2014-03-22	3	2014	49.8025054932
2014-03-23	3	2014	50.4585037231
2014-03-24	3	2014	14.1800355911
2014-03-25	3	2014	51.5191459656
2014-03-26	3	2014	51.8649902344
2014-03-27	3	2014	51.9271354675
2014-03-28	3	2014	51.7328453064
2014-03-29	3	2014	51.2560539246
2014-03-30	3	2014	50.8108673096
2014-03-31	3	2014	13.9041996002
2014-04-01	4	2014	10.726395607
2014-04-02	4	2014	18.674823761
2014-04-03	4	2014	9.5222845078
2014-04-04	4	2014	3.8010592461
2014-04-05	4	2014	15.7948884964
2014-04-06	4	2014	24.7233524323
2014-04-07	4	2014	12.1073923111
2014-04-08	4	2014	22.7674350739
2014-04-09	4	2014	15.0121183395
2014-04-10	4	2014	10.0718355179
2014-04-11	4	2014	9.0249090195
2014-04-12	4	2014	9.49214077
2014-04-13	4	2014	12.2347669601
2014-04-14	4	2014	11.5212059021
2014-04-15	4	2014	9.7018280029
2014-04-16	4	2014	11.2723731995
2014-04-17	4	2014	9.5432701111
2014-04-18	4	2014	8.5312728882
2014-04-19	4	2014	3.3003530502
2014-04-20	4	2014	9.6314382553
2014-04-21	4	2014	16.6974086761
2014-04-22	4	2014	9.8470029831
2014-04-23	4	2014	12.2899026871
2014-04-24	4	2014	15.7528448105
2014-04-25	4	2014	8.0565690994
2014-04-26	4	2014	51.8860054016
2014-04-27	4	2014	51.5666732788
2014-04-28	4	2014	51.002658844
2014-04-29	4	2014	0
2014-04-30	4	2014	3.8560781479
2014-05-01	5	2014	10.6797685623
2014-05-02	5	2014	9.5341796875
2014-05-03	5	2014	3.0596199036
2014-05-04	5	2014	13.0214195251
2014-05-05	5	2014	15.1587200165
2014-05-06	5	2014	22.3021240234
2014-05-07	5	2014	24.3227901459
2014-05-08	5	2014	26.3734931946
2014-05-09	5	2014	30.119720459
2014-05-10	5	2014	23.9421787262
2014-05-11	5	2014	51.8448600769
2014-05-12	5	2014	51.4673995972
2014-05-13	5	2014	50.8678512573
2014-05-14	5	2014	50.3882865906
2014-05-15	5	2014	1.4481745958
2014-05-16	5	2014	0
2014-05-17	5	2014	3.0596847534
2014-05-18	5	2014	6.0061039925
2014-05-19	5	2014	0
2014-05-20	5	2014	0.3549409509
2014-05-21	5	2014	6.9465641975
2014-05-22	5	2014	8.3824796677
2014-05-23	5	2014	12.3394041061
2014-05-24	5	2014	19.6576690674
2014-05-25	5	2014	4.9201087952
2014-05-26	5	2014	4.9079260826
2014-05-27	5	2014	3.444814682
2014-05-28	5	2014	2.5086681843
2014-05-29	5	2014	7.7970957756
2014-05-30	5	2014	10.7120714188
2014-05-31	5	2014	2.4378666878
2014-06-01	6	2014	6.7723155022
2014-06-02	6	2014	9.5433921814
2014-06-03	6	2014	11.240986824
2014-06-04	6	2014	6.8999724388
2014-06-05	6	2014	13.3409385681
2014-06-06	6	2014	7.9360260963
2014-06-07	6	2014	11.7455425262
2014-06-08	6	2014	13.7089939117
2014-06-09	6	2014	13.0564012527
2014-06-10	6	2014	13.6695518494
2014-06-11	6	2014	16.3433132172
2014-06-12	6	2014	3.9122064114
2014-06-13	6	2014	0.9430559278
2014-06-14	6	2014	3.829212904
2014-06-15	6	2014	6.0181446075
2014-06-16	6	2014	6.3766899109
2014-06-17	6	2014	5.6570887566
2014-06-18	6	2014	6.056245327
2014-06-19	6	2014	4.1543550491
2014-06-20	6	2014	9.3021621704
2014-06-21	6	2014	7.0745716095
2014-06-22	6	2014	8.0278053284
2014-06-23	6	2014	7.162727356
2014-06-24	6	2014	7.5927410126
2014-06-25	6	2014	5.9336829185
2014-06-26	6	2014	5.5138716698
2014-06-27	6	2014	6.1672720909
2014-06-28	6	2014	4.7359285355
2014-06-29	6	2014	8.5909938812
2014-06-30	6	2014	4.6595134735
2014-07-01	7	2014	7.6157064438
2014-07-02	7	2014	0
2014-07-03	7	2014	11.8796243668
2014-07-04	7	2014	13.286699295
2014-07-05	7	2014	13.4154615402
2014-07-06	7	2014	9.441860199
2014-07-07	7	2014	13.689535141
2014-07-08	7	2014	3.482711792
2014-07-09	7	2014	13.6934309006
2014-07-10	7	2014	11.12890625
2014-07-11	7	2014	8.8636951447
2014-07-12	7	2014	4.1684165001
2014-07-13	7	2014	12.5403690338
2014-07-14	7	2014	10.1012163162
2014-07-15	7	2014	14.969039917
2014-07-16	7	2014	11.1642370224
2014-07-17	7	2014	8.1164627075
2014-07-18	7	2014	9.6578397751
2014-07-19	7	2014	6.1634407043
2014-07-20	7	2014	1.9578297138
2014-07-21	7	2014	4.2664361
2014-07-22	7	2014	3.7371168137
2014-07-23	7	2014	1.9973852634
2014-07-24	7	2014	4.9042992592
2014-07-25	7	2014	3.2066252232
2014-07-26	7	2014	0
2014-07-27	7	2014	11.4064426422
2014-07-28	7	2014	9.1371850967
2014-07-29	7	2014	10.0856924057
2014-07-30	7	2014	6.0017228127
2014-07-31	7	2014	12.361998558
2014-08-01	8	2014	13.0793581009
2014-08-02	8	2014	5.3816566467
2014-08-03	8	2014	13.361369133
2014-08-04	8	2014	12.8390569687
2014-08-05	8	2014	8.9679555893
2014-08-06	8	2014	12.4158000946
2014-08-07	8	2014	13.721154213
2014-08-08	8	2014	3.4662592411
2014-08-09	8	2014	12.9169216156
2014-08-10	8	2014	14.7499427795
2014-08-11	8	2014	25.6352806091
2014-08-12	8	2014	19.603302002
2014-08-13	8	2014	18.6578712463
2014-08-14	8	2014	14.9541244507
2014-08-15	8	2014	11.1837368011
2014-08-16	8	2014	11.2766485214
2014-08-17	8	2014	16.6841144562
2014-08-18	8	2014	17.6666584015
2014-08-19	8	2014	16.318107605
2014-08-20	8	2014	8.4907312393
2014-08-21	8	2014	12.4217014313
2014-08-22	8	2014	19.6836338043
2014-08-23	8	2014	12.3449115753
2014-08-24	8	2014	9.9409322739
2014-08-25	8	2014	29.4233150482
2014-08-26	8	2014	13.1873760223
2014-08-27	8	2014	23.6647453308
2014-08-28	8	2014	21.8317737579
2014-08-29	8	2014	30.2484436035
2014-08-30	8	2014	25.2351303101
2014-08-31	8	2014	14.4585161209
2014-09-01	9	2014	15.2839984894
2014-09-02	9	2014	7.888610363
2014-09-03	9	2014	5.5319552422
2014-09-04	9	2014	0
2014-09-05	9	2014	4.6040644646
2014-09-06	9	2014	4.0103764534
2014-09-07	9	2014	16.424703598
2014-09-08	9	2014	19.3817405701
2014-09-09	9	2014	12.6869878769
2014-09-10	9	2014	6.084918499
2014-09-11	9	2014	6.8178830147
2014-09-12	9	2014	9.5291128159
2014-09-13	9	2014	11.159910202
2014-09-14	9	2014	12.408996582
2014-09-15	9	2014	19.6914749146
2014-09-16	9	2014	13.9511642456
2014-09-17	9	2014	14.8259763718
2014-09-18	9	2014	28.11860466
2014-09-19	9	2014	10.6089944839
2014-09-20	9	2014	8.5316028595
2014-09-21	9	2014	25.6533336639
2014-09-22	9	2014	11.0936002731
2014-09-23	9	2014	9.3657999039
2014-09-24	9	2014	23.1868114471
2014-09-25	9	2014	21.2359600067
2014-09-26	9	2014	20.2850322723
2014-09-27	9	2014	6.7727527618
2014-09-28	9	2014	0
2014-09-29	9	2014	4.682393074
2014-09-30	9	2014	9.1806764603
2014-10-01	10	2014	22.4083747864
2014-10-02	10	2014	12.856844902
2014-10-03	10	2014	20.3523712158
2014-10-04	10	2014	32.8567581177
2014-10-05	10	2014	28.3948402405
2014-10-06	10	2014	51.7441635132
2014-10-07	10	2014	51.2755622864
2014-10-08	10	2014	50.831905365
2014-10-09	10	2014	50.1493186951
2014-10-10	10	2014	49.5446166992
2014-10-11	10	2014	49.2463493347
2014-10-12	10	2014	49.0693702698
2014-10-13	10	2014	25.1814956665
2014-10-14	10	2014	49.5075874329
2014-10-15	10	2014	27.404920578
2014-10-16	10	2014	28.5496788025
2014-10-17	10	2014	31.5785446167
2014-10-18	10	2014	46.318939209
2014-10-19	10	2014	51.508556366
2014-10-20	10	2014	51.4851455688
2014-10-21	10	2014	51.6685371399
2014-10-22	10	2014	51.1530380249
2014-10-23	10	2014	50.6926422119
2014-10-24	10	2014	50.013835907
2014-10-25	10	2014	49.4437522888
2014-10-26	10	2014	49.1845855713
2014-10-27	10	2014	49.0737075806
2014-10-28	10	2014	49.1962852478
2014-10-29	10	2014	49.6143531799
2014-10-30	10	2014	50.2320556641
2014-10-31	10	2014	50.7205276489
2014-11-01	11	2014	29.8751335144
2014-11-02	11	2014	41.7557640076
2014-11-03	11	2014	32.8941764832
2014-11-04	11	2014	51.8279075623
2014-11-05	11	2014	51.5814208984
2014-11-06	11	2014	16.2740116119
2014-11-07	11	2014	50.5514831543
2014-11-08	11	2014	49.8831253052
2014-11-09	11	2014	18.7194633484
2014-11-10	11	2014	17.1221294403
2014-11-11	11	2014	19.3991031647
2014-11-12	11	2014	9.0520629883
2014-11-13	11	2014	17.3291397095
2014-11-14	11	2014	19.9050521851
2014-11-15	11	2014	18.4987869263
2014-11-16	11	2014	6.6868433952
2014-11-17	11	2014	11.1729917526
2014-11-18	11	2014	12.4250097275
2014-11-19	11	2014	14.3597955704
2014-11-20	11	2014	3.9814221859
2014-11-21	11	2014	10.9855566025
2014-11-22	11	2014	50.4098167419
2014-11-23	11	2014	49.7584724426
2014-11-24	11	2014	49.2739601135
2014-11-25	11	2014	49.1003417969
2014-11-26	11	2014	49.1242179871
2014-11-27	11	2014	49.3370552063
2014-11-28	11	2014	49.8528518677
2014-11-29	11	2014	50.513999939
2014-11-30	11	2014	50.9944267273
2014-12-01	12	2014	51.5572013855
2014-12-02	12	2014	51.8190574646
2014-12-03	12	2014	51.9222068787
2014-12-04	12	2014	51.6997642517
2014-12-05	12	2014	51.3762321472
2014-12-06	12	2014	50.7519302368
2014-12-07	12	2014	50.2690391541
2014-12-08	12	2014	49.6410980225
2014-12-09	12	2014	49.206703186
2014-12-10	12	2014	49.0786857605
2014-12-11	12	2014	49.1698951721
2014-12-12	12	2014	49.4249725342
2014-12-13	12	2014	49.9822349548
2014-12-14	12	2014	50.6554069519
2014-12-15	12	2014	51.1247444153
2014-12-16	12	2014	51.6469345093
2014-12-17	12	2014	51.8669319153
2014-12-18	12	2014	51.9028587341
2014-12-19	12	2014	51.6175918579
2014-12-20	12	2014	51.2601776123
2014-12-21	12	2014	50.6114311218
2014-12-22	12	2014	50.130531311
2014-12-23	12	2014	49.5321578979
2014-12-24	12	2014	49.1521263123
2014-12-25	12	2014	49.0710029602
2014-12-26	12	2014	49.2286262512
2014-12-27	12	2014	49.5234603882
2014-12-28	12	2014	50.1166992188
2014-12-29	12	2014	50.7952461243
2014-12-30	12	2014	51.2489128113
2014-12-31	12	2014	51.7253684998

